sim_step,Δ,δ,c,per_infected,βd,βₑ,βᵢ,γₑ,γₐ,avg_he_size,avg_degree,avg_direct_contacts,new_users,moved_users,perc_infected_users,perc_infected_locations
118,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08659680088251517,0.9308300395256917,110.75,0,29,0.029644268774703556,0.0007354293068578783
119,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0948703805846663,1.0197628458498025,111.0,1,72,0.03162055335968379,0.00036771465342893915
120,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09468652325795184,1.017786561264822,111.25,1,75,0.03162055335968379,0.00036771465342893915
121,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10020224305938592,1.0770750988142292,55.625,0,107,0.03162055335968379,0.00036771465342893915
122,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08990623276337562,0.9664031620553359,37.166666666666664,1,45,0.03162055335968379,0.00018385732671446958
123,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08291965434822578,0.8913043478260869,55.75,0,6,0.02766798418972332,0.00036771465342893915
124,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08604522890237176,0.924901185770751,55.75,0,25,0.025691699604743084,0.0005515719801434088
125,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0930318073175216,1.0,44.7,1,61,0.025691699604743084,0.0007354293068578783
126,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09854752711895569,1.0592885375494072,45.0,3,94,0.029644268774703556,0.0007354293068578783
127,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10682110682110682,1.1482213438735178,28.25,2,140,0.02766798418972332,0.001287001287001287
128,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09119323405037691,0.9802371541501976,45.2,0,48,0.029644268774703556,0.001287001287001287
129,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0840227983085126,0.9031620553359684,45.3,1,4,0.025691699604743084,0.0011031439602868175
130,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08751608751608751,0.9407114624505929,45.3,0,26,0.023715415019762844,0.001287001287001287
131,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09395109395109395,1.0098814229249011,45.3,0,62,0.02766798418972332,0.001287001287001287
132,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09799595513881228,1.0533596837944663,56.75,1,86,0.029644268774703556,0.001287001287001287
133,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11104982533553961,1.1936758893280632,32.5,1,159,0.02766798418972332,0.0014708586137157566
134,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09119323405037691,0.9802371541501976,32.5,0,44,0.025691699604743084,0.0014708586137157566
135,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08494208494208494,0.9130434782608695,32.5,0,7,0.03162055335968379,0.0014708586137157566
136,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08678065820922964,0.932806324110672,28.4375,0,20,0.03162055335968379,0.001287001287001287
137,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09523809523809523,1.023715415019763,28.5,1,67,0.03359683794466403,0.0011031439602868175
138,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10369553226696084,1.1146245059288538,28.8125,5,107,0.03359683794466403,0.0011031439602868175
139,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11564625850340136,1.243083003952569,21.045454545454547,2,177,0.029644268774703556,0.0011031439602868175
140,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10718882147453576,1.1521739130434783,29.0625,2,125,0.029644268774703556,0.0011031439602868175
141,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0864129435558007,0.9288537549407114,46.5,0,5,0.03359683794466403,0.0009192866335723479
142,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09100937672366244,0.9782608695652174,38.75,0,30,0.03162055335968379,0.0011031439602868175
143,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10700496414782129,1.150197628458498,38.916666666666664,2,122,0.03359683794466403,0.0009192866335723479
144,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10792425078139364,1.1600790513833992,33.5,2,124,0.029644268774703556,0.0007354293068578783
145,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.1154624011766869,1.2411067193675889,33.5,0,170,0.02766798418972332,0.0009192866335723479
146,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10185695899981614,1.0948616600790513,46.9,0,90,0.029644268774703556,0.0009192866335723479
147,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08769994484280198,0.9426877470355731,58.625,0,10,0.029644268774703556,0.0009192866335723479
148,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09137709137709138,0.9822134387351779,58.625,0,30,0.029644268774703556,0.0007354293068578783
149,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10810810810810811,1.1620553359683794,58.75,1,126,0.025691699604743084,0.0009192866335723479
150,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.1099466813752528,1.1818181818181819,59.125,3,132,0.029644268774703556,0.0007354293068578783
151,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.1027762456333885,1.1047430830039526,78.83333333333333,0,99,0.029644268774703556,0.0005515719801434088
152,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09027394741680456,0.9703557312252964,78.83333333333333,0,20,0.029644268774703556,0.0005515719801434088
153,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08733223018937304,0.9387351778656127,78.83333333333333,0,2,0.03162055335968379,0.0007354293068578783
154,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0930318073175216,1.0,79.0,1,32,0.03162055335968379,0.0009192866335723479
155,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09634123919838206,1.0355731225296443,79.0,0,55,0.03359683794466403,0.0011031439602868175
156,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10240853097995956,1.1007905138339922,119.0,2,85,0.03162055335968379,0.0011031439602868175
157,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11049825335539622,1.1877470355731226,34.214285714285715,3,126,0.037549407114624504,0.0007354293068578783
158,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0943188086045229,1.0138339920948616,120.25,2,35,0.037549407114624504,0.0009192866335723479
159,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0888030888030888,0.9545454545454546,120.25,0,2,0.03557312252964427,0.0009192866335723479
160,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09339952197095054,1.0039525691699605,80.16666666666667,0,30,0.03359683794466403,0.0007354293068578783
161,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09836366979224122,1.0573122529644268,60.375,2,59,0.037549407114624504,0.0007354293068578783
162,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10865968008825151,1.16798418972332,81.0,3,117,0.03557312252964427,0.0007354293068578783
163,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11932340503769075,1.2826086956521738,121.5,0,172,0.03359683794466403,0.0009192866335723479
164,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10038610038610038,1.0790513833992095,121.5,0,62,0.029644268774703556,0.0007354293068578783
165,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.08972237543666114,0.9644268774703557,243.0,0,2,0.02766798418972332,0.0009192866335723479
166,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0943188086045229,1.0138339920948616,243.0,0,33,0.029644268774703556,0.0009192866335723479
167,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10130538701967273,1.0889328063241106,243.5,1,76,0.03359683794466403,0.0007354293068578783
168,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10608567751424894,1.140316205533597,245.0,3,95,0.03359683794466403,0.0005515719801434088
169,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11509468652325795,1.2371541501976284,245.0,0,153,0.03162055335968379,0.0007354293068578783
170,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09726052583195441,1.0454545454545454,245.0,0,41,0.03557312252964427,0.0011031439602868175
171,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09137709137709138,0.9822134387351779,245.0,0,9,0.037549407114624504,0.0011031439602868175
172,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.096708953851811,1.0395256916996047,122.75,1,43,0.03557312252964427,0.0009192866335723479
173,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10167310167310167,1.092885375494071,123.5,3,62,0.03359683794466403,0.001287001287001287
174,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11086596800882516,1.191699604743083,82.33333333333333,0,117,0.03162055335968379,0.001654715940430226
175,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.12226512226512226,1.3142292490118577,49.7,3,179,0.041501976284584984,0.001654715940430226
176,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10222467365324509,1.098814229249012,82.83333333333333,0,64,0.04743083003952569,0.0020224305938591654
177,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.0930318073175216,1.0,83.0,1,8,0.05533596837944664,0.0018385732671446957
178,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09615738187166759,1.033596837944664,124.5,0,28,0.06719367588932806,0.0018385732671446957
179,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.10479867622724766,1.1264822134387351,249.0,0,75,0.06521739130434782,0.002206287920573635
180,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11343997058282773,1.2193675889328064,49.9,1,129,0.07114624505928854,0.0023901452472881043
181,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.12244897959183673,1.316205533596838,41.916666666666664,4,171,0.08102766798418973,0.002206287920573635
182,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11031439602868175,1.1857707509881423,50.3,0,104,0.08300395256916997,0.002206287920573635
183,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09376723662437948,1.007905138339921,83.83333333333333,0,9,0.08498023715415019,0.0020224305938591654
184,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.09891524177238463,1.0632411067193677,83.83333333333333,0,37,0.08300395256916997,0.0018385732671446957
185,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.1141753998896856,1.2272727272727273,63.125,2,126,0.08300395256916997,0.001654715940430226
186,4,60000 milliseconds,5,20,0.0,0.26,0.2,0.1,0.06,0.11730097444383158,1.2608695652173914,50.6,1,138,0.07905138339920949,0.0027578599007170436
